Contributors Phase ONE
Txhash;Blockno;UnixTimestamp;DateTime;From;To;ContractAddress;Value(ETH);Approx.Value(USD);TxnFee(ETH);Approx.TxnFee(USD);Status;ErrCode
0x930fae454a0c25090c58c54991b2ad3dd2b1220b976c8557d1c4bfbfe5208c3c;3482887;1491418433;4/5/2017 6:53:53 PM;0xbea99e9086508811e5c731da4d99920eff14a2a3;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.1;597.498;0.0259057356;0.00052462;;
0xdf4597ea3a12fc9504248d477fff91653198b34a1c312dbd269dddcdcdeca8cf;3482884;1491418375;4/5/2017 6:52:55 PM;0xd4246e665d5d55f7bd232462624d88b11d2471df;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;4;197.52;0.0221449548;0.00044846;;
0x588169ee6afbdcbedf238d97923926ade9bc9b45575347384af11ca9aa9f0a8f;3482875;1491418286;4/5/2017 6:51:26 PM;0x18dc9420c615ed45a58936a940ae02d774d8ed4d;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;19.99871154;987.5363758452;0.0221449548;0.00044846;;
0x23f0af629c648a1157b0b0d3ac12d56823ebffaaf7c6b5890c02db31839ee08d;3482875;1491418286;4/5/2017 6:51:26 PM;0xb5a0fe0a917feb44caa9c1c2ecc7b97d7c1fd811;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.1;4.938;0.0221449548;0.00044846;;
0xb69479d415397b7fd4fb6f5e79af98ebcad54df945e31915f5e2f16a04804fdf;3482868;1491418136;4/5/2017 6:48:56 PM;0x08e8a3bb1668e70e2d1438087b6b6c41220635c7;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2;98.76;0.0245546988;0.00049726;;
0xc59d8a25458849e1dd68dc404acdc1e80c5f65d3a95174da0b0af695b71dac63;3482857;1491417977;4/5/2017 6:46:17 PM;0x9dfe7f5e67c97ecc8acf40b43c2491a16917b442;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.695;34.3191;0.0221449548;0.00044846;;
0x1b1d7abd2b62649150fef498b60fe65396a8a8170fd37a0e463568c1d3a8e7fe;3482857;1491417977;4/5/2017 6:46:17 PM;0x06d8564d0bfe2e021880805ef9c0277492480228;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.10145622;5.0099081436;0.0221449548;0.00044846;;
0xdb8d1c5c2c09948c2d3f57e0f915b666f2d8ba63d347afd0f15309ce23c7c863;3482854;1491417831;4/5/2017 6:43:51 PM;0xc37c1f9fa530bd089f0c98d5050613ba77593b8c;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0x142b4d0248eaec8ae5d193ae50becaf40037a78aa92b73574b891e2327ef05db;3482854;1491417831;4/5/2017 6:43:51 PM;0x2b8c715b6d4a2500b7ba09c3ed56f9fa49ff5c08;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.09941818;4.9092697284;0.0221449548;0.00044846;;
0xc27ab9564cf593cfe6e2d1e4ba0873656d582d0ae7683d74876724cc9741594a;3482843;1491417667;4/5/2017 6:41:07 PM;0x18dc9420c615ed45a58936a940ae02d774d8ed4d;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.75363474;86.5944834612;0.0221449548;0.00044846;;
0x038ee6092fea1e8bda23e678499c488286c3d631da8b1a60a5ebc10d3895ae35;3482843;1491417667;4/5/2017 6:41:07 PM;0xecb6a3e0e99700b32bb03ba14727d99fe8e538cf;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;4;197.52;0.0221449548;0.00044846;;
0xc7ff31f0481e9e5736489a9233d0d0f8c0011e8a4acb5b79475c96f17b521663;3482824;1491417403;4/5/2017 6:36:43 PM;0x7b06358131d7d29fd8729f7b9a63cda0016d8daa;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2;98.76;0.0221449548;0.00044846;;
0xa1e6b7f0038a359e5ba259fc5e2460d116da86b181c22260d567cf2fe9317f0b;3482824;1491417403;4/5/2017 6:36:43 PM;0x47629714bf27937c654a6891ecc2a766b96e5698;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12;592.56;0.023559198;0.0004771;;
0xff48d246c49d72ae9eb44c7da1b71efe31166c5aaa28a535d862f03a0f6f0276;3482814;1491417236;4/5/2017 6:33:56 PM;0x6f547334e035ac28bc8327cf0476982dc0fcfb33;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;5.12251158;252.9496218204;0.0221449548;0.00044846;;
0x21b5caea1af5dcfc4a0db1c79b5be3ffb23d18f5ac26f539f00bca95d961457b;3482810;1491417189;4/5/2017 6:33:09 PM;0x9791d060155feedc635a6c0a83b8e5c8e3816ce8;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xea76cc12afc559bfd0b0ae315e38468e902418127e5ec1c6007efcae31d9f9d8;3482802;1491417060;4/5/2017 6:31:00 PM;0xc87ab0d319ddcd74f22f4f5b7f8d458ec5934d57;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;100;4938;0.0221449548;0.00044846;;
0xf730dd484d5763673450fe99c9dc8eb076b088561d2b6cf511893c06ef485d31;3482793;1491416943;4/5/2017 6:29:03 PM;0xb43746f9bef4588f7d8e94e01957d58e05adf6d3;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;6.95895538;343.6332166644;0.0259057356;0.00052462;;
0xe111f15d10b301e3968f6b3caf622ce92de29954cf9b3a7d269d045e2cc364c9;3482776;1491416751;4/5/2017 6:25:51 PM;0x789aa6808d51cb377f7edbf49ae22c3903738980;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.008429117;0.41622979746;0.0221449548;0.00044846;;
0x1a881bf4f4e2ed246bff20984a96fdd88b99e58f7af41e472ca4c7c3858fddb9;3482771;1491416602;4/5/2017 6:23:22 PM;0x9bd78a1c36aa8f3748dfa6f782981ee657af6e44;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;5;246.9;0.02432651382;0.000492639;;
0x8b68d3be3a72ddabfbb1a60e4518c13236c0a9102cc7457184dee105c9c52f61;3482770;1491416594;4/5/2017 6:23:14 PM;0xc7fb47c957243a80ba0f7521bd45053d744498cd;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2.98928;147.6106464;0.0300299532;0.00060814;;
0xa1b0f184aaae871e9784530e1550b0691cad17809c098242a4f744c05959fef9;3482757;1491416457;4/5/2017 6:20:57 PM;0x2c21e83a76b2dea9fb85885257eb1ac3f82da450;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;3;148.14;0.0229192332;0.00046414;;
0x300439a84f9df21866f7f9b905ecc526b3e3ca1da275edd776fd97072ea096c2;3482757;1491416457;4/5/2017 6:20:57 PM;0xb5a0fe0a917feb44caa9c1c2ecc7b97d7c1fd811;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.1;4.938;0.0207396;0.00042;Error(0);Out of gas
0x439038530fc5c168a83a2665c699e3a749b54b9096944b60aba85111eebc3880;3482737;1491416108;4/5/2017 6:15:08 PM;0x789aa6808d51cb377f7edbf49ae22c3903738980;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;5.980411144;295.31270229072;0.02325220254;0.000470883;;
0x996cdb5ad98568336c79018f235022a72d2ece0be30b43aa6e506b431c27f4f9;3482698;1491415745;4/5/2017 6:09:05 PM;0x307ed32d1a918ab31cce2d5a47f896554421fed8;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;4;197.52;0.02325220254;0.000470883;;
0xd442c7ef093f3c3ad240a275f965c2e8e895e460bd641af35ad918afa815f6dd;3482694;1491415649;4/5/2017 6:07:29 PM;0x8800411258c354cd74134369229b5fa2d33a6d08;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2;98.76;0.02325220254;0.000470883;;
0xcedcad422d94b73b29eb70bcd30d43a7a86b5dcd7ffcd9d6935419fcfdb77c49;3482690;1491415602;4/5/2017 6:06:42 PM;0x111d52a2c907a58193bf076848f68a0ca9c5a323;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.999383461;49.34955530418;0.02525979582;0.000511539;;
0x4690d52f7d27685f64b705121f8e840efe62f3b660c57bfc453f918dd7eb151b;3482684;1491415509;4/5/2017 6:05:09 PM;0xa9933c9cd5f5d4b92d092f5c4c50ad9a43639edd;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.218918101;60.19017582738;0.02749967262;0.000556899;;
0x35b2165d19fac2253da53001a493128b475b0117ed8a744f20496fa03c003e37;3482682;1491415457;4/5/2017 6:04:17 PM;0xf4cf1d1c8ec5be651f01b11704200049e62d1159;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.51;74.5638;0.0110724774;0.00022423;;
0xe255d0e41d857b3bbc327a786be20a77de53766b75fb10a8279c4e0f6f3a747e;3482680;1491415441;4/5/2017 6:04:01 PM;0xb5b51f510e382e59498fc32da697461e9818818f;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12;592.56;0.02325220254;0.000470883;;
0x9ddb0ec27deb03c5ab332f26b6e3115e9324a89706cd3beacdc8ca06725863d5;3482675;1491415363;4/5/2017 6:02:43 PM;0x9152f2dc03636d3d187bcd1c34903a4d3f62956b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.53732496;26.5331065248;0.0255240282;0.00051689;;
0x6e642ecea6cebe8fe123d771774b5880b958639cd4e7e6f88cf12225b277324b;3482652;1491414911;4/5/2017 5:55:11 PM;0x0dfda71474352536c343c63f8fba3bc7131fdba9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.3;14.814;0.0221449548;0.00044846;;
0xbaef2e45f45ea430fb6e1fcedc9cfca945bc716338f2d99461f755175e705e2a;3482609;1491414173;4/5/2017 5:42:53 PM;0x630edcca243b1c832a247fb0ea13cff0c5f5167c;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;14.418;711.96084;0.02435945028;0.000493306;;
0x19044d760e424702fae1cd26634f9171037d4ad2c0e17df021f7ba28a5c3a8f3;3482583;1491413853;4/5/2017 5:37:33 PM;0x0dfda71474352536c343c63f8fba3bc7131fdba9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.2;9.876;0.055362387;0.00112115;;
0xeb42a7680a46070d4876322f29baff18d1b6749a42a26782e80f14b9dd0660c8;3482563;1491413596;4/5/2017 5:33:16 PM;0x789aa6808d51cb377f7edbf49ae22c3903738980;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.22655;11.187039;0.02435945028;0.000493306;;
0x48b1eb59aa1f79439d539baf3965210a5d92bda0146c277d155172f369d66919;3482559;1491413477;4/5/2017 5:31:17 PM;0x7549f2ada0d9a05970f363b473645d07aa58d694;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.02622798948;0.000531146;;
0xe70fc8ed3b22bac017078313ffe6a6d7f695b004e71e7a574046bc39f219340d;3482549;1491413364;4/5/2017 5:29:24 PM;0xbd91d2c5902c90d2255b03cb265d3e5c890fc888;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.02;593.5476;0.02435945028;0.000493306;;
0xe5bf4188a6907ff85b217eaa582bd53117089119c451e8f8f3517c9895667e9c;3482492;1491412585;4/5/2017 5:16:25 PM;0x6e8dba98bbfd2a8377f1d9020baba38abf9adea9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12;592.56;0.02435945028;0.000493306;;
0xcbe5f0fcd9963f5a112cbb4f20c3c9d97a7a7fd933efeef6c436ff9c05ac509d;3482484;1491412499;4/5/2017 5:14:59 PM;0x28e31330847b83b70afad59be48cd4b21898b7b7;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;9.090268536;448.87746030768;0.23362927314;0.004731253;;
0xc0fa2d997749c84ca5a390252510c161cc24f74fc8b589a1a99ba6f20b2ea21b;3482410;1491411524;4/5/2017 4:58:44 PM;0x7d0e3f15ff41017fa83db78b04243b268046a730;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.02325220254;0.000470883;;
0x684a4198ee1b8ff36538f65720588ede9f291aa820c89304d541b6dfc969004f;3482407;1491411516;4/5/2017 4:58:36 PM;0xc86e652060e526bfd042c74b4920fab0f8339cd9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10;493.8;0.02325220254;0.000470883;;
0xc53c2ad805fa23e7ac35992f03440eac13d3a374a6faeb78f66bb6abec39711e;3482365;1491411067;4/5/2017 4:51:07 PM;0xac5a0b03f9d47f40e1ddbc1d5e30d7d2b21827de;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;106.8;5273.784;0.02435945028;0.000493306;;
0xcc4b2bc34fb3f48103758188dc78ff851ce7cae8fbd58b237690c3e07c7f1d18;3482354;1491410867;4/5/2017 4:47:47 PM;0xdd43fa76ac68e4c10473117e7e63fd9d35bdf4a7;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.5;617.25;0.0224544095956921;0.000454726804287;Error(0);Out of gas
0x6baf23a50abdfa4b32ffb5d2ed6b2975684ee00139f36fb2a46c74f849e34904;3482354;1491410867;4/5/2017 4:47:47 PM;0x97b4a735234409a0d02a752a111c280e57f45db0;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.999359998;98.72839670124;0.02435945028;0.000493306;;
0xfc68fb59479c4821e92e658e5f0df52e3c7826542085fc433386f1025f83b320;3482342;1491410700;4/5/2017 4:45:00 PM;0x48c95dd40c636bd391f76a427eb104423f624cb1;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;4.56;225.1728;0.02435945028;0.000493306;;
0x315937ff66120d4c4cb75bacdb74616e23b3fb8adfae93377c4d1fa8d1604af0;3482332;1491410548;4/5/2017 4:42:28 PM;0xf3c2fd0cb752ad05ae6cb8a70875e051537ed1bd;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;20.157683388;995.38640569944;0.02544581028;0.000515306;;
0xab43266c8d11e9101a39c8d43f7003b1eeae20c1c53d4fa067cd634a24c01cd1;3482311;1491410131;4/5/2017 4:35:31 PM;0xd215f3193c99bc64161db61754758cc38e30a1f9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;400.078939998;19755.8980571012;0.02435945028;0.000493306;;
0xfd1160ac0c4317f1fe7e45798e01e808e6f5461802cfb9ee3e30ea137b1a915b;3482303;1491409993;4/5/2017 4:33:13 PM;0x2edb92f65c7d932aba3eb3f48ae0c2c6fa287213;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.02435945028;0.000493306;;
0xc7e3bbbd74be2907fe07215738e7573c8d5d6b04958d597a58064ec7372a81d2;3482271;1491409617;4/5/2017 4:26:57 PM;0xd663be6b87a992c5245f054d32c7f5e99f5acc47;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;70;3456.6;0.0221449548;0.00044846;;
0x9b67fd18423d277d7c0ebbfa52759697e31d7989b287803f767416985dc5909d;3482271;1491409617;4/5/2017 4:26:57 PM;0x4084191ef6d5af01be493cb592ac3706bcc02a02;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;5;246.9;0.0221449548;0.00044846;;
0xc863cfb401bafb152c8a92c974f0e051ea654e0af9a48284619bc174c68e7dd3;3482271;1491409617;4/5/2017 4:26:57 PM;0x1c84eee83a26caf505e45f3736291365e77574f6;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.0016601998935825;49.4619806707451;0.02325220254;0.000470883;;
0x219f0a8e6c31f0c41f196b0f0b9c986b833f18484a0935c3d2e03da330c79517;3482271;1491409617;4/5/2017 4:26:57 PM;0xfc156f5e3fbed7700df39e01e7d5e933c2e49d98;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.0021;49.483698;0.02601886518;0.000526911;;
0x771d2718f874767d80cd1a97e2358f5d47f8979b8f096f9e74d542c84ab1f2e1;3482261;1491409392;4/5/2017 4:23:12 PM;0x5e2d5cd09e589427930ca23857e0c87d168d368d;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.01;49.8738;0.0221449548;0.00044846;;
0x56dd8abfc8484dcd71bea32075dbe0e96e9b90207013e6b34ca3ebadc17f238c;3482258;1491409350;4/5/2017 4:22:30 PM;0xd4c9dd4e53758a96059087c077e2d5ad340c4a1e;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;10.456;516.31728;0.0235038924;0.00047598;;
0x8172d7a58cb43e03732cfe797df40c5de73813b5448d2debfcfa81d16e9f4e75;3482252;1491409308;4/5/2017 4:21:48 PM;0xf80fc09f423bcabf121cf12cd0d5f61f4466e3eb;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2;98.76;0.0221449548;0.00044846;;
0x5c14e4a7001af2d49faa322da09ad4438e1344317c74ec99bd3932357aa5b3b9;3482247;1491409239;4/5/2017 4:20:39 PM;0x00f10de5bf1ed8d8359de2a5696c9dd0c2988558;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;43;2123.34;0.0221449548;0.00044846;;
0x92a7c2b13841c599080ff01a61a3571d266b92ea288f113fd3d5491ef88904fb;3482243;1491409165;4/5/2017 4:19:25 PM;0xb354f3027d6428d4deeae565e320da6623dcde1e;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13;641.94;0.03100293672;0.000627844;;
0x19e3f1436977442c3b6f1a8bf8a72452d01b1cb2d358981826aef53742bf8e6d;3482242;1491409152;4/5/2017 4:19:12 PM;0x707127b33541388a736360b82229c065e25f7024;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.499;74.02062;0.0230614476;0.00046702;;
0x0ce5be1dbc572ce155d65e7e80b2d86a4756b303352ed5ffff0b221e6b838d02;3482242;1491409152;4/5/2017 4:19:12 PM;0x5529112be2b4e26adeaa578d24882c38827cb3bf;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;15.571495787929971104;768.920462007982;0.0221449548;0.00044846;;
0x6c9b21390c3a7bc85f1810027458caace5691d21f1319c16da938df4183cce41;3482209;1491408727;4/5/2017 4:12:07 PM;0x4d0973fb1e32031be78f8ee2adbd57c463beff90;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.01;49.8738;0.0254790924;0.00051598;;
0xa7c226cb34613269eff51d3b60b4103f8c39d19ea631f1d1c0e281592420cfdb;3482197;1491408512;4/5/2017 4:08:32 PM;0x159fd58927026296a66a4a8a9b8f1b4b8486492a;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;9.8;483.924;0.025336878;0.0005131;;
0x295c9ab52e49df209133c89655917cc00b3e3ca82c57873974b9ed43670c0fda;3482197;1491408512;4/5/2017 4:08:32 PM;0x4084191ef6d5af01be493cb592ac3706bcc02a02;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;5;246.9;0.0221449548;0.00044846;;
0xdb71805b6f37b83caf0aac76c191cfb027a4631a43e03cebf7c39db468c81403;3482182;1491408244;4/5/2017 4:04:04 PM;0x030cdbb60d19c5c36995c33a87503ee2f729f47a;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0255501996;0.00051742;;
0x1fa5722957d9ed22e97f9cd814fa389c5db504bdffdefc46fdd09b6fc0c8761f;3482174;1491408120;4/5/2017 4:02:00 PM;0xfd4dd76ff171f949db880adfc1849707b13df3d7;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.009;0.44442;0.0221449548;0.00044846;;
0xe8066797851fdc7e78abecf97cc5a4d309cb3512d129e3790d2eea7fb79a72fd;3482163;1491407963;4/5/2017 3:59:23 PM;0xfd4dd76ff171f949db880adfc1849707b13df3d7;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.09;4.4442;0.0221449548;0.00044846;;
0x5fada32890995d47f3b455b32486607c1c65c7876eb487630ed46ca321582162;3482159;1491407903;4/5/2017 3:58:23 PM;0xac5a0b03f9d47f40e1ddbc1d5e30d7d2b21827de;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;106.95849018;5281.6102450884;0.0287302716;0.00058182;Error(0);Out of gas
0x45eb6821d0852b60397575fde119574436ea93e6021db34c57703fe7c023ecc8;3482159;1491407903;4/5/2017 3:58:23 PM;0x2560d627be219c171294c2ac80a88cf9af8c76c6;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;344;16986.72;0.0221449548;0.00044846;;
0x282eb02b1135ab8842e2b722a463b83eaea0b9f7c530fa00e99a1127f81bb5b9;3482154;1491407818;4/5/2017 3:56:58 PM;0x88aa4913f5cd2f70eb34ccd6a380096a38457566;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;9.09;448.8642;0.0221449548;0.00044846;;
0x016f83717a3a49882ae09220476bb3aa1c7033e8c20390cc29341077d9db1805;3482146;1491407712;4/5/2017 3:55:12 PM;0xfd4dd76ff171f949db880adfc1849707b13df3d7;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;24.9;1229.562;0.0240569484;0.00048718;;
0x6b39fa1cd2faa4cea8da661ac1bacee39061212b2ed949ff78b766818a60350e;3482114;1491407220;4/5/2017 3:47:00 PM;0xc70b35c89bcb8f54031b905f04f935720cc6ff89;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0x5a53fd5de30b88539bc30f6d525ceba06ebae702dd601f9f88c58987b1594216;3482112;1491407183;4/5/2017 3:46:23 PM;0x4c71a0a40338efa72818ca0dbc3b4191a07f7fbd;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.001;0.04938;0.0221449548;0.00044846;;
0x23a1886805ba9e143cffe21796182cfb3051e38f4f1e43ae7a3e517151ca4e1c;3482102;1491407079;4/5/2017 3:44:39 PM;0xadf41c17019c7d795e5bf30aafd9ad91e71fab1e;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12.399;612.26262;0.0234880908;0.00047566;;
0x215a5efe77c36e198b945de60efa309d5587424a69ba4f28830c9641a811d36e;3482102;1491407079;4/5/2017 3:44:39 PM;0xbfe9f9e84a3f44f6db7dbeb48344c123bb9211b2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;20.13;994.0194;0.0221449548;0.00044846;;
0x0b9e2d393375b20974cd1c52b9e3da09d55c5f7950192a76907adc8dff1044a2;3482095;1491406975;4/5/2017 3:42:55 PM;0x9bb2be58aea1c883ffe4f9a7b087b5315f5732a9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.49387772;24.3876818136;0.0221449548;0.00044846;;
0x74ae9d689368e2248d26031ad064ff6f153ae3ad4357ae11a86854595d97b9f0;3482090;1491406887;4/5/2017 3:41:27 PM;0x4a4ab0675d0cbe28074356024658c778ed8b9bd9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1.49955154;74.0478550452;0.0221449548;0.00044846;;
0x635fa160649d597f9ceddc86118ffa24414d6ed3dc96c82cba1321bdbaa1ec9a;3482087;1491406770;4/5/2017 3:39:30 PM;0x9bb2be58aea1c883ffe4f9a7b087b5315f5732a9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;12;592.56;0.0266879148;0.00054046;;
0x67878c9b26e1409b0d3f31506e8fce787496c7469bf0a1bf812234eef9b957b1;3482083;1491406625;4/5/2017 3:37:05 PM;0x9082eb950e8aa7e3d0bbfe734e93f163eb7c220c;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2.04;100.7352;0.0221449548;0.00044846;;
0xd08144286884e6cdc560223fd5a5036b557d1b1a66ab997f916a264e140abbd0;3482075;1491406483;4/5/2017 3:34:43 PM;0x2d61fc1f35c024e6ae6c0e7bcea19cf99da7191c;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13;641.94;0.0221449548;0.00044846;;
0x66f35ddfc0231585ec44722b27036421f967930917fc60d50367d751d74243e6;3482060;1491406187;4/5/2017 3:29:47 PM;0x307ed32d1a918ab31cce2d5a47f896554421fed8;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;8;395.04;0.0221449548;0.00044846;;
0x0b668f3a89e74743b4d4cff684c57a41f8007c978552e8b6b922ff0dc19667f2;3482048;1491406027;4/5/2017 3:27:07 PM;0x5529112be2b4e26adeaa578d24882c38827cb3bf;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xe4968db6b44e2c8b2ae10047153d3224fa84b472892ee84864f382fc59a4d340;3482029;1491405735;4/5/2017 3:22:15 PM;0xf9419456c7bbe236d9640cff5615c896fdd01cb6;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;100.1;4942.938;0.0221449548;0.00044846;;
0x223993f152f3b84daadeea9e226fa585de057f64aedc711b2aa0564dc98b9b71;3482012;1491405484;4/5/2017 3:18:04 PM;0xbcee238d154c6352f6e7978d33470618f69b81ff;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13.5;666.63;0.0243413772;0.00049294;;
0xc6f771e7be1770cfee5f3f23dd6a9037f6a85c50ab5f1b326fcc3010dcaa076e;3482006;1491405377;4/5/2017 3:16:17 PM;0xbfe9f9e84a3f44f6db7dbeb48344c123bb9211b2;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0x65e5b50e1fca35bb4f2dc90c9c0cdd84cd1ccab2893b377c03b67fdcf90f14d5;3481990;1491405189;4/5/2017 3:13:09 PM;0x81f9f73cb14ab2f9ffced07080940d4bdc6107bd;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;49.979;2467.96302;0.0221449548;0.00044846;;
0xb9780f990b5b511f1f333439309cd1d036e11ae24d5b641c4fd5029c6b14ab8f;3481978;1491405058;4/5/2017 3:10:58 PM;0x9d0e0e4bd88abed53142ad5462fea29d68cc3ecf;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;1;49.38;0.0221449548;0.00044846;;
0xb5db09b2d400fff97063600fdead4e7138a154baf17eeeabef03d85391f4ba5b;3481958;1491404930;4/5/2017 3:08:50 PM;0xc046328c210c265b1deab5e566c76234018c63c9;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;13.99941818;691.2912697284;0.0221449548;0.00044846;;
0x85a2424676c44a056ee7e7e5a2eed180d8bc69dd632872ba5b1c1f2d770ee6ed;3481955;1491404853;4/5/2017 3:07:33 PM;0x1aa554815bdb00aeab0e6572ca19ee421fdfb90b;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;2;98.76;0.02325220254;0.000470883;;
0x2047eee8d59549834b20f4f5f342e92166092b96fe675f715b66a06d599305b4;3481931;1491404317;4/5/2017 2:58:37 PM;0x5a87e8a11aa938fe3ae77a72d299d23e546c7bf0;0x6cc2d616e56e155d8a06e65542fdb9bd2d7f3c2e;;0.56;27.6528;0.0251946636;0.00051022;;
